"90","Salad Dressing Waste Module","N,"Lunch","Tuesday","11","N,"N
"91","Salad Dressing Waste Module","N,"Lunch","Wednesday","11","N,"N
"92","Salad Dressing Waste Module","N,"Lunch","Thursday","11","N,"N
"93","Salad Dressing Waste Module","N,"Lunch","Friday","11","N,"N
"94","Salad Dressing Waste Module","N,"Lunch","Saturday","11","N,"N
"95","Salad Dressing Waste Module","N,"Lunch","Sunday","12","N,"N
"96","Salad Dressing Waste Module","N,"Lunch","Friday","12","N,"N
"97","Salad Dressing Waste Module","N,"Lunch","Tuesday","12","N,"N
"98","Salad Dressing Waste Module","N,"Lunch","Wednesday","12","N,"N
"99","Salad Dressing Waste Module","N,"Lunch","Thursday","12","N,"N
"100","Salad Dressing Waste Module","N,"Lunch","Monday","12","N,"N
"101","Salad Dressing Waste Module","N,"Lunch","Saturday","12","N,"N
"102","Salad Dressing Waste Module","N,"Dinner","Sunday","12","N,"N
"103","Salad Dressing Waste Module","N,"Dinner","Monday","12","N,"N
"104","Salad Dressing Waste Module","N,"Dinner","Tuesday","12","N,"N
"105","Salad Dressing Waste Module","N,"Dinner","Wednesday","12","N,"N
"106","Salad Dressing Waste Module","N,"Dinner","Thursday","12","N,"N
"107","Salad Dressing Waste Module","N,"Dinner","Friday","12","N,"N
"108","Salad Dressing Waste Module","N,"Dinner","Saturday","12","N,"N
"109","Salad Bar Waste Module","N,"Dinner","Sunday","12","N,"N
"110","Salad Bar Waste Module","N,"Dinner","Monday","12","N,"N
"111","Salad Bar Waste Module","N,"Dinner","Tuesday","12","N,"N
"112","Salad Bar Waste Module","N,"Dinner","Wednesday","12","N,"N
"113","Salad Bar Waste Module","N,"Dinner","Thursday","12","N,"N
"114","Salad Bar Waste Module","N,"Dinner","Friday","12","N,"N
"115","Salad Bar Waste Module","N,"Dinner","Saturday","12","N,"N
"116","Salad Bar Waste Module","N,"Lunch","Sunday","12","N,"N
"117","Salad Bar Waste Module","N,"Lunch","Monday","12","N,"N
"118","Salad Bar Waste Module","N,"Lunch","Tuesday","12","N,"N
"119","Salad Bar Waste Module","N,"Lunch","Wednesday","12","N,"N
"120","Salad Bar Waste Module","N,"Lunch","Thursday","12","N,"N
"121","Salad Bar Waste Module","N,"Lunch","Friday","12","N,"N
"122","Salad Bar Waste Module","N,"Lunch","Saturday","12","N,"N
"123","Deli Bar Waste Module","N,"Lunch","Sunday","12","N,"N
"124","Deli Bar Waste Module","N,"Lunch","Monday","12","N,"N
"125","Deli Bar Waste Module","N,"Lunch","Tuesday","12","N,"N
"126","Deli Bar Waste Module","N,"Lunch","Wednesday","12","N,"N
"127","Deli Bar Waste Module","N,"Lunch","Thursday","12","N,"N
"128","Deli Bar Waste Module","N,"Lunch","Friday","12","N,"N
"129","Deli Bar Waste Module","N,"Lunch","Saturday","12","N,"N
"130","Deli Bar Waste Module","N,"Dinner","Sunday","12","N,"N
"131","Deli Bar Waste Module","N,"Dinner","Monday","12","N,"N
"132","Deli Bar Waste Module","N,"Dinner","Tuesday","12","N,"N
"133","Deli Bar Waste Module","N,"Dinner","Wednesday","12","N,"N
"134","Deli Bar Waste Module","N,"Dinner","Thursday","12","N,"N
"135","Deli Bar Waste Module","N,"Dinner","Friday","12","N,"N
"136","Deli Bar Waste Module","N,"Dinner","Saturday","12","N,"N
"137","Deli Bar Waste Module","N,"Dinner","Sunday","10","N,"N
"138","Deli Bar Waste Module","N,"Dinner","Monday","10","N,"N
"139","Deli Bar Waste Module","N,"Dinner","Tuesday","10","N,"N
"140","Deli Bar Waste Module","N,"Dinner","Wednesday","10","N,"N
"141","Deli Bar Waste Module","N,"Dinner","Thursday","10","N,"N
"142","Deli Bar Waste Module","N,"Dinner","Friday","10","N,"N
"143","Deli Bar Waste Module","N,"Dinner","Saturday","10","N,"N
"144","Salad Bar Waste Module","N,"Dinner","Sunday","10","N,"N
"145","Salad Bar Waste Module","N,"Dinner","Monday","10","N,"N
"146","Salad Bar Waste Module","N,"Dinner","Tuesday","10","N,"N
"147","Salad Bar Waste Module","N,"Dinner","Wednesday","10","N,"N
"148","Salad Bar Waste Module","N,"Dinner","Thursday","10","N,"N
"149","Salad Bar Waste Module","N,"Dinner","Friday","10","N,"N
"150","Salad Bar Waste Module","N,"Dinner","Saturday","10","N,"N
